32180,"Aldeia Wai-Wai, PA",-0.69791,-57.973055
32227,"Altamira, PA",-3.204065,-52.209961
32251,"Alto Bonito (1), PA",-5.6006278,-49.3407942
32214,"Apalai, PA",-1.3880404,-48.4166838
32210,"Arapari, PA",-1.5599416,-48.5064668
32249,"Badajos, PA",-1.467779,-56.3773482
32262,"Barcarena, PA",-1.5107945,-48.6190679
32198,"Base Cachimbo, PA",-9.3361913,-54.9644471
32602,"B Horizonte, PA",-6.386591,-48.5686893
32208,"Boa Esperanca, PA",-0.0191583,-49.9322694
32221,"Boa Sorte, PA",-7.7765943,-49.9044598
32607,"Cachoeira Porteira, PA",-1.079555,-57.044494
32225,"Cajueiro, PA",-2.3239182,-46.872021
32575,"Canaa dos Carajas, PA",-6.5296837,-49.8516592
32576,"Capanema, PA",-1.1933054,-47.1828679
32603,"Conceicao do Araguaia, PA",-8.2696905,-49.2676864
32306,"Conceicao do Araguaia, PA",-8.2696905,-49.2676864
31966,"Curuai, PA",-2.2726828,-55.4118999
32637,"Fazenda Maringa, PA",-7.2609034,-35.6989575
32220,"Fazenda Rio Dourado, PA",-8.3441668,-51.4513893
32601,"Fortaleza, PA",-1.622635,-55.947816
32206,"Itaituba, PA",-4.2625218,-55.9878139
32594,"Jacareacanga, PA",-6.2196518,-57.758625
32209,"Lajeiro, PA",-6.887082,-36.8755997
32618,"Maraba, PA",-5.3462821,-49.1007401
32304,"Maraba, PA",-5.3462821,-49.1007401
32182,"Marapi, PA",0.9477894,-56.1926426
32186,"Nova Esperanca, PA",-8.4474881,-50.3616345
31948,"Novo Progresso, PA",-7.0374884,-55.4185904
32762,"Obidos, PA",-1.901072,-55.520812
32185,"Obidos, PA",-1.901072,-55.520812
32184,"Oriximina, PA",-1.7669992,-55.868285
32226,"Pedra do o, PA",0.7771833,-51.9523218
32737,"Perimetral Norte, PA",-3.7116223,-53.7338328
32229,"Porto de Moz, PA",-1.7502089,-52.235556
32587,"Porto Trombetas, PA",-1.466592,-56.378979
32261,"Redencao, PA",-8.0299327,-50.0309543
32205,"Rio Arinos, PA",-8.6218994,-55.0541348
32207,"Santarem, PA",-2.438489,-54.699611
32592,"S Felix do Xingu, PA",-6.6386974,-51.9787582
31947,"Tailandia, PA",-2.936096,-48.9523366
32248,"Tauiri, PA",-5.001277,-49.3368328
32181,"Tirios, PA",2.2244312,-55.9452995
32244,"Tucurui, PA",-3.766334,-49.6663654
31967,"Tucurui, PA",-3.766334,-49.6663654
32479,"Ulianopolis, PA",-3.7575266,-47.5009377
32183,"Vista Alegre, PA",-7.035334,-55.419158
32550,"Acude Boqueirao - Paraiba, PB",-7.174803,-35.4108225
31941,"Capim, PB",-6.9174091,-35.1720326
31938,"Catole do Rocha, PB",-6.340625,-37.746967
31939,"Itaporanga, PB",-7.3040747,-38.1505782
31940,"Picui, PB",-6.5106721,-36.3492736
31754,"Afogados da Ingazeira, PE",-7.7481283,-37.6346614
32023,"Afranio, PE",-8.5198919,-41.0070197
32565,"Araripina, PE",-7.5768582,-40.5038509
32566,"Arcoverde, PE",-8.4208643,-37.0547808
32024,"Barreiros, PE",-8.8159644,-35.1831905
31935,"Belem de Sao Francisco, PE",-8.7695904,-38.9496002
31756,"Bom Conselho, PE",-9.169191,-36.685683
32276,"Botafogo, PE",-7.7477533,-34.9360956
32025,"Brejao, PE",-9.029146,-36.566034
32279,"Brotas, PE",-7.7392075,-37.609154
32473,"Capibaribe Mirim, PE",-7.5352166,-34.9986499
31936,"Carpina, PE",-7.8459105,-35.2538861
32567,"Caruaru, PE",-8.2829702,-35.9722852
31757,"Cedro, PE",-7.7186318,-39.2363385
32474,"Chapeu, PE",-8.3749015,-39.0662672
32273,"Entremontes, PE",-8.1850273,-39.9328412
31761,"Exu, PE",-7.515434,-39.722015
32564,"Fernando de Noronha, PE",-3.8537498,-32.4198018
31753,"Fernando de Noronha 2, PE",-3.8434894,-32.4071624
31764,"Fernando de Noronha 3, PE",-3.8486256,-32.4123297
32026,"Floresta, PE",-8.5969798,-38.5742878
32290,"Goiana, PE",-7.560603,-34.99591
32289,"Ibimirim, PE",-8.5379259,-37.6941375
32274,"Inhumas, PE",-9.004171,-36.3328758
32287,"Ipojuca, PE",-8.3980773,-35.0611068
31758,"Itaiba, PE",-8.94675,-37.421188
31752,"Itambe, PE",-7.4108509,-35.10967
31763,"Jatauba, PE",-7.9860545,-36.4980118
32277,"Jucazinho, PE",-7.986308,-35.7759082
31132,"Olinda, PE",-7.9986401,-34.8459552
